ID klienta;Nazwa klienta;Segment;Kraj;Miasto;Stan;Kod pocztowy;Region
SH-20395;Shahid Hopkins;Klient indywidualny;Stany Zjednoczone;Jacksonville;North Carolina;28540;Południe
FC-14335;Fred Chung;Klient korporacyjny;Stany Zjednoczone;Chicago;Illinois;60610;Centrum
FC-14335;Fred Chung;Klient korporacyjny;Stany Zjednoczone;Chicago;Illinois;60610;Centrum
JG-15160;James Galang;Klient indywidualny;Stany Zjednoczone;Pocatello;Idaho;83201;Zachód
JG-15160;James Galang;Klient indywidualny;Stany Zjednoczone;Pocatello;Idaho;83201;Zachód
JG-15160;James Galang;Klient indywidualny;Stany Zjednoczone;Pocatello;Idaho;83201;Zachód
LC-16885;Lena Creighton;Klient indywidualny;Stany Zjednoczone;Plano;Texas;75023;Centrum
CC-12220;Chris Cortes;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
BW-11110;Bart Watters;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10024;Wschód
BW-11110;Bart Watters;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10024;Wschód
BW-11110;Bart Watters;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10024;Wschód
BW-11110;Bart Watters;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10024;Wschód
BW-11110;Bart Watters;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10024;Wschód
JJ-15445;Jennifer Jackson;Klient indywidualny;Stany Zjednoczone;Chicago;Illinois;60623;Centrum
TT-21460;Tonja Turnell;Biuro domowe;Stany Zjednoczone;Houston;Texas;77095;Centrum
TT-21460;Tonja Turnell;Biuro domowe;Stany Zjednoczone;Houston;Texas;77095;Centrum
TT-21460;Tonja Turnell;Biuro domowe;Stany Zjednoczone;Houston;Texas;77095;Centrum
EH-13990;Erica Hackney;Klient indywidualny;Stany Zjednoczone;Meriden;Connecticut;6450;Wschód
EH-13990;Erica Hackney;Klient indywidualny;Stany Zjednoczone;Meriden;Connecticut;6450;Wschód
EH-13990;Erica Hackney;Klient indywidualny;Stany Zjednoczone;Meriden;Connecticut;6450;Wschód
PR-18880;Patrick Ryan;Klient indywidualny;Stany Zjednoczone;Glenview;Illinois;60025;Centrum
BT-11680;Brian Thompson;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77036;Centrum
EC-14050;Erin Creighton;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94110;Zachód
EC-14050;Erin Creighton;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94110;Zachód
SP-20650;Stephanie Phelps;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
SP-20650;Stephanie Phelps;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
AJ-10780;Anthony Jacobs;Klient korporacyjny;Stany Zjednoczone;Baltimore;Maryland;21215;Wschód
AJ-10780;Anthony Jacobs;Klient korporacyjny;Stany Zjednoczone;Baltimore;Maryland;21215;Wschód
AJ-10780;Anthony Jacobs;Klient korporacyjny;Stany Zjednoczone;Baltimore;Maryland;21215;Wschód
AJ-10780;Anthony Jacobs;Klient korporacyjny;Stany Zjednoczone;Baltimore;Maryland;21215;Wschód
AJ-10780;Anthony Jacobs;Klient korporacyjny;Stany Zjednoczone;Baltimore;Maryland;21215;Wschód
AJ-10780;Anthony Jacobs;Klient korporacyjny;Stany Zjednoczone;Baltimore;Maryland;21215;Wschód
AS-10630;Ann Steele;Biuro domowe;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
AA-10375;Allen Armold;Klient indywidualny;Stany Zjednoczone;Lebanon;Tennessee;37087;Południe
EH-13945;Eric Hoffmann;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90008;Zachód
DB-13270;Deborah Brumfield;Biuro domowe;Stany Zjednoczone;Providence;Rhode Island;2908;Wschód
DB-13270;Deborah Brumfield;Biuro domowe;Stany Zjednoczone;Providence;Rhode Island;2908;Wschód
DB-13270;Deborah Brumfield;Biuro domowe;Stany Zjednoczone;Providence;Rhode Island;2908;Wschód
CC-12100;Chad Cunningham;Biuro domowe;Stany Zjednoczone;Detroit;Michigan;48234;Centrum
CC-12100;Chad Cunningham;Biuro domowe;Stany Zjednoczone;Detroit;Michigan;48234;Centrum
VT-21700;Valerie Takahito;Biuro domowe;Stany Zjednoczone;Houston;Texas;77070;Centrum
DB-13060;Dave Brooks;Klient indywidualny;Stany Zjednoczone;Columbia;Tennessee;38401;Południe
BS-11590;Brendan Sweed;Klient korporacyjny;Stany Zjednoczone;Philadelphia;Pennsylvania;19140;Wschód
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
NR-18550;Nick Radford;Klient indywidualny;Stany Zjednoczone;Pembroke Pines;Florida;33024;Południe
KN-16390;Katherine Nockton;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10011;Wschód
KN-16390;Katherine Nockton;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10011;Wschód
KN-16390;Katherine Nockton;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10011;Wschód
JW-16075;Julia West;Klient indywidualny;Stany Zjednoczone;Jacksonville;North Carolina;28540;Południe
JW-16075;Julia West;Klient indywidualny;Stany Zjednoczone;Jacksonville;North Carolina;28540;Południe
JW-16075;Julia West;Klient indywidualny;Stany Zjednoczone;Jacksonville;North Carolina;28540;Południe
JM-15535;Jessica Myrick;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
MF-18250;Monica Federle;Klient korporacyjny;Stany Zjednoczone;Philadelphia;Pennsylvania;19120;Wschód
FA-14230;Frank Atkinson;Klient korporacyjny;Stany Zjednoczone;Orlando;Florida;32839;Południe
FA-14230;Frank Atkinson;Klient korporacyjny;Stany Zjednoczone;Orlando;Florida;32839;Południe
FA-14230;Frank Atkinson;Klient korporacyjny;Stany Zjednoczone;Orlando;Florida;32839;Południe
KH-16510;Keith Herrera;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
KH-16510;Keith Herrera;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
KH-16510;Keith Herrera;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
SS-20515;Shirley Schmidt;Biuro domowe;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
SS-20515;Shirley Schmidt;Biuro domowe;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
SS-20515;Shirley Schmidt;Biuro domowe;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
SS-20515;Shirley Schmidt;Biuro domowe;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
LC-17050;Liz Carlisle;Klient indywidualny;Stany Zjednoczone;Medina;Ohio;44256;Wschód
LC-17050;Liz Carlisle;Klient indywidualny;Stany Zjednoczone;Medina;Ohio;44256;Wschód
LC-17050;Liz Carlisle;Klient indywidualny;Stany Zjednoczone;Medina;Ohio;44256;Wschód
VW-21775;Victoria Wilson;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10011;Wschód
LD-16855;Lela Donovan;Klient korporacyjny;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
SP-20545;Sibella Parks;Klient korporacyjny;Stany Zjednoczone;Philadelphia;Pennsylvania;19143;Wschód
SP-20545;Sibella Parks;Klient korporacyjny;Stany Zjednoczone;Philadelphia;Pennsylvania;19143;Wschód
DK-13150;David Kendrick;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
DK-13150;David Kendrick;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
DK-13150;David Kendrick;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
FC-14245;Frank Carlisle;Biuro domowe;Stany Zjednoczone;San Francisco;California;94109;Zachód
FC-14245;Frank Carlisle;Biuro domowe;Stany Zjednoczone;San Francisco;California;94109;Zachód
FC-14245;Frank Carlisle;Biuro domowe;Stany Zjednoczone;San Francisco;California;94109;Zachód
FC-14245;Frank Carlisle;Biuro domowe;Stany Zjednoczone;San Francisco;California;94109;Zachód
RD-19480;Rick Duston;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
RD-19480;Rick Duston;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
RD-19480;Rick Duston;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
RD-19480;Rick Duston;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
RD-19480;Rick Duston;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
AR-10540;Andy Reiter;Klient indywidualny;Stany Zjednoczone;Jackson;Michigan;49201;Centrum
AR-10540;Andy Reiter;Klient indywidualny;Stany Zjednoczone;Jackson;Michigan;49201;Centrum
AR-10540;Andy Reiter;Klient indywidualny;Stany Zjednoczone;Jackson;Michigan;49201;Centrum
CC-12100;Chad Cunningham;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19120;Wschód
CC-12100;Chad Cunningham;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19120;Wschód
CC-12100;Chad Cunningham;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19120;Wschód
CC-12100;Chad Cunningham;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19120;Wschód
CA-11965;Carol Adams;Klient korporacyjny;Stany Zjednoczone;Warwick;Rhode Island;2886;Wschód
BT-11530;Bradley Talbott;Biuro domowe;Stany Zjednoczone;New York City;New York;10024;Wschód
MG-17875;Michael Grace;Biuro domowe;Stany Zjednoczone;El Paso;Texas;79907;Centrum
MG-17875;Michael Grace;Biuro domowe;Stany Zjednoczone;El Paso;Texas;79907;Centrum
TP-21130;Theone Pippenger;Klient indywidualny;Stany Zjednoczone;Rochester;Minnesota;55901;Centrum
TP-21130;Theone Pippenger;Klient indywidualny;Stany Zjednoczone;Rochester;Minnesota;55901;Centrum
TP-21130;Theone Pippenger;Klient indywidualny;Stany Zjednoczone;Rochester;Minnesota;55901;Centrum
GT-14710;Greg Tran;Klient indywidualny;Stany Zjednoczone;Buffalo;New York;14215;Wschód
GT-14710;Greg Tran;Klient indywidualny;Stany Zjednoczone;Buffalo;New York;14215;Wschód
FH-14365;Fred Hopkins;Klient korporacyjny;Stany Zjednoczone;Knoxville;Tennessee;37918;Południe
FH-14365;Fred Hopkins;Klient korporacyjny;Stany Zjednoczone;Knoxville;Tennessee;37918;Południe
HK-14890;Heather Kirkland;Klient korporacyjny;Stany Zjednoczone;Newark;Delaware;19711;Wschód
HK-14890;Heather Kirkland;Klient korporacyjny;Stany Zjednoczone;Newark;Delaware;19711;Wschód
CC-12220;Chris Cortes;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
CC-12220;Chris Cortes;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
CC-12220;Chris Cortes;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
CC-12220;Chris Cortes;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
DP-13000;Darren Powers;Klient indywidualny;Stany Zjednoczone;Cleveland;Ohio;44105;Wschód
DP-13000;Darren Powers;Klient indywidualny;Stany Zjednoczone;Cleveland;Ohio;44105;Wschód
DP-13000;Darren Powers;Klient indywidualny;Stany Zjednoczone;Cleveland;Ohio;44105;Wschód
VF-21715;Vicky Freymann;Biuro domowe;Stany Zjednoczone;Elmhurst;Illinois;60126;Centrum
VF-21715;Vicky Freymann;Biuro domowe;Stany Zjednoczone;Elmhurst;Illinois;60126;Centrum
GH-14410;Gary Hansen;Biuro domowe;Stany Zjednoczone;Lakeville;Minnesota;55044;Centrum
JH-16180;Justin Hirsh;Klient indywidualny;Stany Zjednoczone;New York City;New York;10035;Wschód
RB-19465;Rick Bensley;Biuro domowe;Stany Zjednoczone;Los Angeles;California;90036;Zachód
RB-19465;Rick Bensley;Biuro domowe;Stany Zjednoczone;Los Angeles;California;90036;Zachód
LS-16975;Lindsay Shagiari;Biuro domowe;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
LS-16975;Lindsay Shagiari;Biuro domowe;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
LS-16975;Lindsay Shagiari;Biuro domowe;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
LS-16975;Lindsay Shagiari;Biuro domowe;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
LS-16975;Lindsay Shagiari;Biuro domowe;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
EB-13750;Edward Becker;Klient korporacyjny;Stany Zjednoczone;Buffalo;New York;14215;Wschód
DK-12835;Damala Kotsonis;Klient korporacyjny;Stany Zjednoczone;Roseville;California;95661;Zachód
DK-12835;Damala Kotsonis;Klient korporacyjny;Stany Zjednoczone;Roseville;California;95661;Zachód
SC-20260;Scott Cohen;Klient korporacyjny;Stany Zjednoczone;Arlington;Texas;76017;Centrum
CT-11995;Carol Triggs;Klient indywidualny;Stany Zjednoczone;Lawrence;Massachusetts;1841;Wschód
CT-11995;Carol Triggs;Klient indywidualny;Stany Zjednoczone;Lawrence;Massachusetts;1841;Wschód
CT-11995;Carol Triggs;Klient indywidualny;Stany Zjednoczone;Lawrence;Massachusetts;1841;Wschód
CT-11995;Carol Triggs;Klient indywidualny;Stany Zjednoczone;Lawrence;Massachusetts;1841;Wschód
CB-12025;Cassandra Brandow;Klient indywidualny;Stany Zjednoczone;Waco;Texas;76706;Centrum
CB-12025;Cassandra Brandow;Klient indywidualny;Stany Zjednoczone;Waco;Texas;76706;Centrum
KM-16720;Kunst Miller;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
KM-16720;Kunst Miller;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
KM-16720;Kunst Miller;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
KM-16720;Kunst Miller;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
RD-19720;Roger Demir;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98105;Zachód
BP-11050;Barry Pond;Klient korporacyjny;Stany Zjednoczone;Plainfield;New Jersey;7060;Wschód
BP-11050;Barry Pond;Klient korporacyjny;Stany Zjednoczone;Plainfield;New Jersey;7060;Wschód
EJ-13720;Ed Jacobs;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90008;Zachód
EJ-13720;Ed Jacobs;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90008;Zachód
RO-19780;Rose O'Brian;Klient indywidualny;Stany Zjednoczone;Arlington;Virginia;22204;Południe
MW-18220;Mitch Webber;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
MS-17530;MaryBeth Skach;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98105;Zachód
MS-17530;MaryBeth Skach;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98105;Zachód
MS-17530;MaryBeth Skach;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98105;Zachód
DW-13585;Dorothy Wardle;Klient korporacyjny;Stany Zjednoczone;Edmonds;Washington;98026;Zachód
AM-10705;Anne McFarland;Klient indywidualny;Stany Zjednoczone;Salem;Virginia;24153;Południe
AM-10705;Anne McFarland;Klient indywidualny;Stany Zjednoczone;Salem;Virginia;24153;Południe
AM-10705;Anne McFarland;Klient indywidualny;Stany Zjednoczone;Salem;Virginia;24153;Południe
AM-10705;Anne McFarland;Klient indywidualny;Stany Zjednoczone;Salem;Virginia;24153;Południe
AM-10705;Anne McFarland;Klient indywidualny;Stany Zjednoczone;Salem;Virginia;24153;Południe
AM-10705;Anne McFarland;Klient indywidualny;Stany Zjednoczone;Salem;Virginia;24153;Południe
AM-10705;Anne McFarland;Klient indywidualny;Stany Zjednoczone;Salem;Virginia;24153;Południe
BG-11740;Bruce Geld;Klient indywidualny;Stany Zjednoczone;Delray Beach;Florida;33445;Południe
KB-16585;Ken Black;Klient korporacyjny;Stany Zjednoczone;San Francisco;California;94110;Zachód
KB-16585;Ken Black;Klient korporacyjny;Stany Zjednoczone;San Francisco;California;94110;Zachód
GT-14710;Greg Tran;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
SV-20815;Stuart Van;Klient korporacyjny;Stany Zjednoczone;Indianapolis;Indiana;46203;Centrum
GG-14650;Greg Guthrie;Klient korporacyjny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
GG-14650;Greg Guthrie;Klient korporacyjny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
SV-20785;Stewart Visinsky;Klient indywidualny;Stany Zjednoczone;Jacksonville;Florida;32216;Południe
SV-20785;Stewart Visinsky;Klient indywidualny;Stany Zjednoczone;Jacksonville;Florida;32216;Południe
ON-18715;Odella Nelson;Klient korporacyjny;Stany Zjednoczone;Clinton;Maryland;20735;Wschód
ON-18715;Odella Nelson;Klient korporacyjny;Stany Zjednoczone;Clinton;Maryland;20735;Wschód
ON-18715;Odella Nelson;Klient korporacyjny;Stany Zjednoczone;Clinton;Maryland;20735;Wschód
ON-18715;Odella Nelson;Klient korporacyjny;Stany Zjednoczone;Clinton;Maryland;20735;Wschód
RA-19945;Ryan Akin;Klient indywidualny;Stany Zjednoczone;Commerce City;Colorado;80022;Zachód
SV-20785;Stewart Visinsky;Klient indywidualny;Stany Zjednoczone;Santa Ana;California;92704;Zachód
SV-20785;Stewart Visinsky;Klient indywidualny;Stany Zjednoczone;Santa Ana;California;92704;Zachód
SV-20785;Stewart Visinsky;Klient indywidualny;Stany Zjednoczone;Santa Ana;California;92704;Zachód
SV-20785;Stewart Visinsky;Klient indywidualny;Stany Zjednoczone;Santa Ana;California;92704;Zachód
SV-20785;Stewart Visinsky;Klient indywidualny;Stany Zjednoczone;Santa Ana;California;92704;Zachód
KB-16585;Ken Black;Klient korporacyjny;Stany Zjednoczone;Clinton;Maryland;20735;Wschód
AG-10495;Andrew Gjertsen;Klient korporacyjny;Stany Zjednoczone;Los Angeles;California;90049;Zachód
JK-16090;Juliana Krohn;Klient indywidualny;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
JK-16090;Juliana Krohn;Klient indywidualny;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
JK-16090;Juliana Krohn;Klient indywidualny;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
JK-16090;Juliana Krohn;Klient indywidualny;Stany Zjednoczone;Louisville;Kentucky;40214;Południe
MV-18190;Mike Vittorini;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
MV-18190;Mike Vittorini;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
MV-18190;Mike Vittorini;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
CP-12085;Cathy Prescott;Klient korporacyjny;Stany Zjednoczone;Springfield;Missouri;65807;Centrum
CP-12085;Cathy Prescott;Klient korporacyjny;Stany Zjednoczone;Springfield;Missouri;65807;Centrum
CP-12085;Cathy Prescott;Klient korporacyjny;Stany Zjednoczone;Springfield;Missouri;65807;Centrum
CP-12085;Cathy Prescott;Klient korporacyjny;Stany Zjednoczone;Springfield;Missouri;65807;Centrum
VP-21760;Victoria Pisteka;Klient korporacyjny;Stany Zjednoczone;San Francisco;California;94109;Zachód
VP-21760;Victoria Pisteka;Klient korporacyjny;Stany Zjednoczone;San Francisco;California;94109;Zachód
PM-18940;Paul MacIntyre;Klient indywidualny;Stany Zjednoczone;Texas City;Texas;77590;Centrum
PM-18940;Paul MacIntyre;Klient indywidualny;Stany Zjednoczone;Texas City;Texas;77590;Centrum
TB-21400;Tom Boeckenhauer;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
EH-13990;Erica Hackney;Klient indywidualny;Stany Zjednoczone;Bellevue;Washington;98006;Zachód
GW-14605;Giulietta Weimer;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
NP-18685;Nora Pelletier;Biuro domowe;Stany Zjednoczone;Wilson;North Carolina;27893;Południe
JE-15715;Joe Elijah;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98115;Zachód
JE-15715;Joe Elijah;Klient indywidualny;Stany Zjednoczone;Seattle;Washington;98115;Zachód
BE-11455;Brad Eason;Biuro domowe;Stany Zjednoczone;Springfield;Missouri;65807;Centrum
SS-20590;Sonia Sunley;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94109;Zachód
MB-18085;Mick Brown;Klient indywidualny;Stany Zjednoczone;Charlotte;North Carolina;28205;Południe
MB-18085;Mick Brown;Klient indywidualny;Stany Zjednoczone;Charlotte;North Carolina;28205;Południe
MB-18085;Mick Brown;Klient indywidualny;Stany Zjednoczone;Charlotte;North Carolina;28205;Południe
RP-19390;Resi Pölking;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
RP-19390;Resi Pölking;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
AJ-10780;Anthony Jacobs;Klient korporacyjny;Stany Zjednoczone;Lorain;Ohio;44052;Wschód
PO-18865;Patrick O'Donnell;Klient indywidualny;Stany Zjednoczone;Indianapolis;Indiana;46203;Centrum
